profile,profile_id,snr_db,decoder,true_error_weight,block_error,bit_errors,queries,elapsed_ms,fallback_used,candidate_pool_size,oracle_pool_hit,predicted_weight_top,confidence_prob,stage
C,1,-4.0,baseline,25,1,25,2499,53.99661199771799,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,25,1,25,1799,72.26800901116803,1,18,0,5,4.830255784327164e-05,baseline_fail
C,1,-4.0,baseline,31,1,31,2499,54.02153200702742,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,31,1,31,1799,70.07850799709558,1,18,0,5,3.816402022494003e-05,baseline_fail
C,1,-4.0,baseline,23,1,23,2499,57.54174402682111,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,23,1,23,1799,68.62985700718127,1,18,0,5,4.695377356256358e-05,baseline_fail
C,1,-4.0,baseline,23,1,23,2499,54.45406198850833,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,23,1,23,1799,70.92438900144771,1,18,0,5,4.451983477338217e-05,baseline_fail
C,1,-4.0,baseline,26,1,26,2499,58.08522299048491,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,26,1,26,1799,69.8853489884641,1,18,0,5,4.5275126467458904e-05,baseline_fail
C,1,-4.0,baseline,26,1,26,2499,55.78876202343963,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,26,1,26,1799,71.40563899884,1,18,0,5,3.206120527465828e-05,baseline_fail
C,1,-4.0,baseline,19,1,19,2499,54.66231200261973,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,19,1,19,1799,70.44128800043836,1,18,0,5,5.0364076741971076e-05,baseline_fail
C,1,-4.0,baseline,35,1,35,2499,54.47703198296949,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,35,1,35,1799,72.86730001214892,1,18,0,5,3.742346234503202e-05,baseline_fail
C,1,-4.0,baseline,20,1,20,2499,54.230701993219554,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,20,1,20,1799,70.2129480196163,1,18,0,5,4.3819574784720317e-05,baseline_fail
C,1,-4.0,baseline,24,1,24,2499,57.03517299843952,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,24,1,24,1799,69.0643879934214,1,18,0,5,3.70135203411337e-05,baseline_fail
C,1,-4.0,baseline,21,1,21,2499,54.53224200755358,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,21,1,21,1799,70.32829799572937,1,18,0,5,3.7389858334790915e-05,baseline_fail
C,1,-4.0,baseline,22,1,22,2499,57.94183301622979,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,22,1,22,1799,69.22121800016612,1,18,0,5,3.07012269331608e-05,baseline_fail
C,1,-4.0,baseline,18,1,18,2499,54.78926200885326,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,18,1,18,1799,71.20018900604919,1,18,0,5,3.958204251830466e-05,baseline_fail
C,1,-4.0,baseline,21,1,21,2499,54.44030198850669,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,21,1,21,1799,69.74259798880666,1,18,0,5,4.7459587221965194e-05,baseline_fail
C,1,-4.0,baseline,19,1,19,2499,54.2931419913657,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,19,1,19,1799,71.86800899216905,1,18,0,5,3.8217556721065193e-05,baseline_fail
C,1,-4.0,baseline,23,1,23,2499,54.13698198390193,0,24,0,-1,,baseline_fail
C,1,-4.0,nsgrand,23,1,23,1799,70.56220801314339,1,18,0,5,4.2707175452960655e-05,baseline_fail
